order_line_id,order_id,product_id,quantity,unit_price
OL0019956,ORD010561,PROD0183,1,296.23
OL0019957,ORD010562,PROD0086,3,146.7
OL0019958,ORD010563,PROD0210,2,280.55
OL0019959,ORD010563,PROD0032,1,254.9
OL0019960,ORD010564,PROD0188,2,26.57
OL0019961,ORD010564,PROD0209,2,91.81
OL0019962,ORD010564,PROD0092,-1,413.9
OL0019963,ORD010565,PROD0071,1,267.75
OL0019964,ORD010566,PROD0188,2,26.57
OL0019965,ORD010567,PROD0235,3,112.41
OL0019966,ORD010568,PROD0102,2,80.75
OL0019967,ORD010569,PROD0046,1,55.23
OL0019968,ORD010569,PROD0233,-1,299.68
OL0019969,ORD010569,PROD0163,1,391.14
OL0019970,ORD010569,PROD0021,1,47.98
OL0019971,ORD010570,PROD0195,1,323.28
OL0019972,ORD010570,PROD0182,1,167.61
OL0019973,ORD010570,PROD0199,1,280.63
OL0019974,ORD010570,PROD0182,-1,167.61
OL0019975,ORD010571,PROD0070,1,177.77
OL0019976,ORD010572,PROD0198,1,163.3
OL0019977,ORD010573,PROD0212,1,37.58
OL0019978,ORD010573,PROD0058,1,285.31
OL0019979,ORD010573,PROD0023,1,106.4
OL0019980,ORD010574,PROD0026,1,406.79
OL0019981,ORD010574,PROD0241,2,253.35
OL0019982,ORD010575,PROD0166,1,152.94
OL0019983,ORD010576,PROD0233,1,299.68
OL0019984,ORD010576,PROD0232,1,276.05
OL0019985,ORD010577,PROD0148,1,50.73
OL0019986,ORD010577,PROD0087,1,141.51
OL0019987,ORD010577,PROD0218,1,40.88
OL0019988,ORD010578,PROD0175,2,146.72
OL0019989,ORD010579,PROD0075,3,20.1
OL0019990,ORD010579,PROD0037,2,10.93
OL0019991,ORD010579,PROD0194,2,76.44
OL0019992,ORD010579,PROD0209,1,91.81
OL0019993,ORD010580,PROD0122,2,284.09
OL0019994,ORD010580,PROD0126,1,96.87
OL0019995,ORD010580,PROD0138,-1,180.0
OL0019996,ORD010581,PROD0171,1,169.53
OL0019997,ORD010581,PROD0199,1,280.63
OL0019998,ORD010581,PROD0145,1,111.15
OL0019999,ORD010582,PROD0063,2,79.18
OL0020000,ORD010583,PROD0199,1,280.63
OL0020001,ORD010583,PROD0003,1,43.58
OL0020002,ORD010583,PROD0084,1,87.05
OL0020003,ORD010584,PROD0019,1,75.29
OL0020004,ORD010585,PROD0122,1,284.09
OL0020005,ORD010585,PROD0199,1,280.63
OL0020006,ORD010586,PROD0108,1,196.75
OL0020007,ORD010586,PROD0056,2,77.06
OL0020008,ORD010586,PROD0085,1,22.15
OL0020009,ORD010587,PROD0091,1,85.25
OL0020010,ORD010588,PROD0166,2,152.94
OL0020011,ORD010589,PROD0093,1,105.9
OL0020012,ORD010589,PROD0077,2,55.43
OL0020013,ORD010590,PROD0053,1,252.18
OL0020014,ORD010590,PROD0117,1,200.76
OL0020015,ORD010591,PROD0016,1,157.57
OL0020016,ORD010591,PROD0214,1,203.56
OL0020017,ORD010591,PROD0009,1,111.88
OL0020018,ORD010591,PROD0195,1,323.28
OL0020019,ORD010592,PROD0050,1,10.74
OL0020020,ORD010592,PROD0219,-1,39.45
OL0020021,ORD010592,PROD0125,1,424.61
OL0020022,ORD010593,PROD0201,2,54.93
OL0020023,ORD010594,PROD0057,1,398.7
OL0020024,ORD010595,PROD0145,1,111.15
OL0020025,ORD010595,PROD0237,-1,28.06
OL0020026,ORD010596,PROD0005,1,244.35
OL0020027,ORD010596,PROD0066,1,115.83
OL0020028,ORD010596,PROD0138,1,180.0
OL0020029,ORD010597,PROD0092,2,413.9
OL0020030,ORD010597,PROD0117,1,200.76
OL0020031,ORD010597,PROD0193,1,316.11
OL0020032,ORD010598,PROD0031,1,113.57
OL0020033,ORD010598,PROD0054,1,174.79
OL0020034,ORD010599,PROD0119,1,63.92
OL0020035,ORD010599,PROD0013,1,197.04
OL0020036,ORD010600,PROD0211,1,336.75
OL0020037,ORD010600,PROD0159,1,108.06
OL0020038,ORD010601,PROD0195,1,323.28
OL0020039,ORD010602,PROD0111,1,241.5
OL0020040,ORD010602,PROD0201,1,54.93
OL0020041,ORD010603,PROD0179,1,16.94
OL0020042,ORD010603,PROD0225,2,90.4
OL0020043,ORD010603,PROD0019,1,75.29
OL0020044,ORD010603,PROD0236,1,15.07
OL0020045,ORD010604,PROD0095,3,148.41
OL0020046,ORD010605,PROD0032,1,254.9
OL0020047,ORD010606,PROD0002,1,274.02
OL0020048,ORD010607,PROD0169,1,343.32
OL0020049,ORD010607,PROD0057,1,398.7
OL0020050,ORD010607,PROD0103,1,130.54
OL0020051,ORD010608,PROD0133,1,360.72
OL0020052,ORD010608,PROD0094,2,295.43
OL0020053,ORD010608,PROD0095,1,148.41
OL0020054,ORD010608,PROD0143,1,128.91
OL0020055,ORD010609,PROD0086,-1,146.7
OL0020056,ORD010609,PROD0014,1,75.23
OL0020057,ORD010609,PROD0250,1,464.34
OL0020058,ORD010610,PROD0112,1,34.58
OL0020059,ORD010611,PROD0111,1,241.5
OL0020060,ORD010611,PROD0031,1,113.57
OL0020061,ORD010611,PROD0062,1,79.51
OL0020062,ORD010612,PROD0152,1,210.08
OL0020063,ORD010612,PROD0054,1,174.79
OL0020064,ORD010613,PROD0199,1,280.63
OL0020065,ORD010614,PROD0147,1,253.83
OL0020066,ORD010614,PROD0140,1,300.78
OL0020067,ORD010614,PROD0047,-1,276.8
OL0020068,ORD010614,PROD0056,2,77.06
OL0020069,ORD010615,PROD0222,1,119.94
OL0020070,ORD010615,PROD0120,1,168.24
OL0020071,ORD010616,PROD0033,-1,105.29
OL0020072,ORD010617,PROD0027,1,424.84
OL0020073,ORD010617,PROD0186,1,25.52
OL0020074,ORD010617,PROD0221,-1,49.13
OL0020075,ORD010617,PROD0130,3,136.7
OL0020076,ORD010618,PROD0044,1,280.87
OL0020077,ORD010619,PROD0156,1,104.08
OL0020078,ORD010620,PROD0175,-1,146.72
OL0020079,ORD010620,PROD0093,1,105.9
OL0020080,ORD010620,PROD0009,2,111.88
OL0020081,ORD010621,PROD0187,1,44.38
OL0020082,ORD010621,PROD0244,2,18.45
OL0020083,ORD010622,PROD0037,2,10.93
OL0020084,ORD010623,PROD0064,1,363.5
OL0020085,ORD010623,PROD0057,1,398.7
OL0020086,ORD010623,PROD0194,1,76.44
OL0020087,ORD010624,PROD0189,1,183.41
OL0020088,ORD010625,PROD0187,1,44.38
OL0020089,ORD010626,PROD0075,1,20.1
OL0020090,ORD010626,PROD0046,1,55.23
OL0020091,ORD010626,PROD0049,2,173.22
OL0020092,ORD010627,PROD0053,2,252.18
OL0020093,ORD010627,PROD0155,1,226.29
OL0020094,ORD010628,PROD0217,1,148.52
OL0020095,ORD010628,PROD0136,2,348.64
OL0020096,ORD010629,PROD0094,1,295.43
OL0020097,ORD010629,PROD0089,1,219.19
OL0020098,ORD010630,PROD0163,1,391.14
OL0020099,ORD010630,PROD0098,1,107.19
OL0020100,ORD010630,PROD0134,1,281.0
OL0020101,ORD010631,PROD0021,1,47.98
OL0020102,ORD010631,PROD0027,1,424.84
OL0020103,ORD010631,PROD0156,1,104.08
OL0020104,ORD010631,PROD9549,3,88.9
OL0020105,ORD010632,PROD0248,1,144.88
OL0020106,ORD010633,PROD0108,1,196.75
OL0020107,ORD010633,PROD0149,2,207.8
OL0020108,ORD010634,PROD0250,1,464.34
OL0020109,ORD010635,PROD0096,2,50.32
OL0020110,ORD010636,PROD0061,1,366.65
OL0020111,ORD010637,PROD0120,1,168.24
OL0020112,ORD010637,PROD0059,1,210.28
OL0020113,ORD010638,PROD0031,1,113.57
OL0020114,ORD010638,PROD0039,3,178.44
OL0020115,ORD010638,PROD0014,-1,75.23
OL0020116,ORD010638,PROD0034,1,67.46
OL0020117,ORD010639,PROD0132,1,55.04
OL0020118,ORD010640,PROD0189,1,183.41
OL0020119,ORD010640,PROD0084,1,87.05
OL0020120,ORD010641,PROD0243,1,268.63
OL0020121,ORD010642,PROD0242,2,176.62
OL0020122,ORD010643,PROD0116,1,276.2
OL0020123,ORD010643,PROD0165,2,119.39
OL0020124,ORD010644,PROD0236,1,15.07
OL0020125,ORD010645,PROD0069,1,211.26
OL0020126,ORD010646,PROD0032,1,254.9
OL0020127,ORD010646,PROD0072,3,147.75
OL0020128,ORD010647,PROD0077,2,55.43
OL0020129,ORD010647,PROD0012,2,94.63
OL0020130,ORD010647,PROD0211,1,336.75
OL0020131,ORD010648,PROD0126,-1,96.87
OL0020132,ORD010649,PROD0116,1,276.2
OL0020133,ORD010650,PROD0011,1,153.45
OL0020134,ORD010650,PROD0099,1,330.78
OL0020135,ORD010650,PROD0080,1,102.82
OL0020136,ORD010651,PROD0220,2,165.19
OL0020137,ORD010651,PROD0005,3,244.35
OL0020138,ORD010652,PROD0061,1,366.65
OL0020139,ORD010652,PROD0020,1,227.08
OL0020140,ORD010652,PROD0196,1,318.41
OL0020141,ORD010653,PROD0191,1,54.06
OL0020142,ORD010653,PROD0062,1,79.51
OL0020143,ORD010654,PROD0019,1,75.29
OL0020144,ORD010655,PROD0204,1,85.47
OL0020145,ORD010655,PROD0172,2,62.07
OL0020146,ORD010655,PROD0078,1,271.48
OL0020147,ORD010655,PROD0137,1,397.1
OL0020148,ORD010656,PROD0167,1,8.24
OL0020149,ORD010656,PROD0033,-1,105.29
OL0020150,ORD010657,PROD0163,1,391.14
OL0020151,ORD010657,PROD0149,2,207.8
OL0020152,ORD010658,PROD0220,1,165.19
OL0020153,ORD010658,PROD0122,2,284.09
OL0020154,ORD010659,PROD0102,1,80.75
OL0020155,ORD010660,PROD0158,1,333.96
OL0020156,ORD010660,PROD0166,1,152.94
OL0020157,ORD010661,PROD0179,1,16.94
OL0020158,ORD010661,PROD0103,1,130.54
OL0020159,ORD010661,PROD0103,1,130.54
OL0020160,ORD010662,PROD0246,1,176.09
OL0020161,ORD010663,PROD0184,1,437.18
OL0020162,ORD010663,PROD0041,1,327.55
OL0020163,ORD010663,PROD0024,1,114.05
OL0020164,ORD010663,PROD0157,2,21.08
OL0020165,ORD010664,PROD0049,1,173.22
OL0020166,ORD010665,PROD0066,3,115.83
OL0020167,ORD010666,PROD0018,1,413.85
OL0020168,ORD010666,PROD0167,1,8.24
OL0020169,ORD010666,PROD0163,1,391.14
OL0020170,ORD010667,PROD0027,1,424.84
OL0020171,ORD010667,PROD0183,3,296.23
OL0020172,ORD010668,PROD0156,1,104.08
OL0020173,ORD010669,PROD0074,1,213.45
OL0020174,ORD010670,PROD0150,2,146.91
OL0020175,ORD010671,PROD0137,1,397.1
OL0020176,ORD010672,PROD0244,1,18.45
OL0020177,ORD010673,PROD0132,1,55.04
OL0020178,ORD010674,PROD0066,3,115.83
OL0020179,ORD010674,PROD0131,1,297.24
OL0020180,ORD010674,PROD0145,1,111.15
OL0020181,ORD010674,PROD0229,1,10.48
OL0020182,ORD010675,PROD0074,3,213.45
OL0020183,ORD010675,PROD0016,2,157.57
OL0020184,ORD010676,PROD0056,1,77.06
OL0020185,ORD010677,PROD0085,1,22.15
OL0020186,ORD010677,PROD0175,1,146.72
OL0020187,ORD010678,PROD0222,3,119.94
OL0020188,ORD010679,PROD0144,3,169.8
OL0020189,ORD010680,PROD0103,1,130.54
OL0020190,ORD010680,PROD0213,1,27.38
OL0020191,ORD010681,PROD0175,1,146.72
OL0020192,ORD010681,PROD0170,1,114.58
OL0020193,ORD010682,PROD0222,1,119.94
OL0020194,ORD010683,PROD0230,1,18.2
OL0020195,ORD010683,PROD0078,1,271.48
OL0020196,ORD010684,PROD0018,3,413.85
OL0020197,ORD010685,PROD0158,-1,333.96
OL0020198,ORD010686,PROD0055,1,56.36
OL0020199,ORD010686,PROD0224,1,407.73
OL0020200,ORD010686,PROD0249,2,136.75
OL0020201,ORD010686,PROD0072,1,147.75
OL0020202,ORD010687,PROD0018,-1,413.85
OL0020203,ORD010687,PROD0170,1,114.58
OL0020204,ORD010688,PROD0164,1,211.32
OL0020205,ORD010688,PROD0201,1,54.93
OL0020206,ORD010688,PROD0068,1,280.64
OL0020207,ORD010689,PROD0019,1,75.29
OL0020208,ORD010689,PROD0119,1,63.92
OL0020209,ORD010690,PROD0070,1,177.77
OL0020210,ORD010690,PROD0080,2,102.82
OL0020211,ORD010690,PROD0212,3,37.58
OL0020212,ORD010690,PROD0046,1,55.23
OL0020213,ORD010691,PROD0224,1,407.73
OL0020214,ORD010692,PROD0241,1,253.35
OL0020215,ORD010692,PROD0024,2,114.05
OL0020216,ORD010693,PROD0023,-1,106.4
OL0020217,ORD010693,PROD0119,1,63.92
OL0020218,ORD010694,PROD0161,2,224.95
OL0020219,ORD010694,PROD0029,1,28.06
OL0020220,ORD010694,PROD0057,1,398.7
OL0020221,ORD010694,PROD0005,1,244.35
OL0020222,ORD010695,PROD0100,1,374.02
OL0020223,ORD010695,PROD0143,2,128.91
OL0020224,ORD010695,PROD0177,1,169.04
OL0020225,ORD010695,PROD0236,2,15.07
OL0020226,ORD010696,PROD0193,1,316.11
OL0020227,ORD010696,PROD0236,-1,15.07
OL0020228,ORD010696,PROD0242,1,176.62
OL0020229,ORD010696,PROD0020,1,227.08
OL0020230,ORD010697,PROD0132,1,55.04
OL0020231,ORD010697,PROD0003,1,43.58
OL0020232,ORD010698,PROD0226,1,281.98
OL0020233,ORD010699,PROD0182,1,167.61
OL0020234,ORD010700,PROD0001,1,180.64
OL0020235,ORD010700,PROD0086,2,146.7
OL0020236,ORD010701,PROD0220,1,165.19
OL0020237,ORD010702,PROD0103,2,130.54
OL0020238,ORD010703,PROD0118,1,85.6
OL0020239,ORD010703,PROD0127,1,252.46
OL0020240,ORD010704,PROD0197,1,161.39
OL0020241,ORD010705,PROD0181,1,153.63
OL0020242,ORD010706,PROD0171,1,169.53
OL0020243,ORD010707,PROD0190,1,234.09
OL0020244,ORD010708,PROD0090,1,231.81
OL0020245,ORD010709,PROD0142,1,91.34
OL0020246,ORD010709,PROD0085,2,22.15
OL0020247,ORD010709,PROD0161,2,224.95
OL0020248,ORD010710,PROD0203,1,150.75
OL0020249,ORD010711,PROD0246,1,176.09
OL0020250,ORD010712,PROD0033,2,105.29
OL0020251,ORD010713,PROD0023,1,106.4
OL0020252,ORD010713,PROD0227,1,198.13
OL0020253,ORD010714,PROD0189,1,183.41
OL0020254,ORD010714,PROD0192,2,284.39
OL0020255,ORD010715,PROD0235,1,112.41
OL0020256,ORD010715,PROD0008,1,51.44
OL0020257,ORD010716,PROD0005,1,244.35
OL0020258,ORD010717,PROD0085,1,22.15
OL0020259,ORD010718,PROD0092,1,413.9
OL0020260,ORD010719,PROD0188,1,26.57
OL0020261,ORD010719,PROD0133,3,360.72
OL0020262,ORD010720,PROD0219,1,39.45
OL0020263,ORD010720,PROD0198,1,163.3
OL0020264,ORD010720,PROD0179,1,16.94
OL0020265,ORD010720,PROD0207,1,347.17
OL0020266,ORD010721,PROD0151,1,24.98
OL0020267,ORD010722,PROD0048,1,266.26
OL0020268,ORD010723,PROD0163,1,391.14
OL0020269,ORD010723,PROD0207,1,347.17
OL0020270,ORD010723,PROD0126,1,96.87
OL0020271,ORD010723,PROD0065,2,9.32
OL0020272,ORD010724,PROD0245,1,428.48
OL0020273,ORD010724,PROD0234,-1,133.36
OL0020274,ORD010725,PROD0171,1,169.53
OL0020275,ORD010726,PROD0049,1,173.22
OL0020276,ORD010727,PROD0004,2,34.15
OL0020277,ORD010728,PROD0109,1,139.46
OL0020278,ORD010729,PROD0111,1,241.5
OL0020279,ORD010729,PROD0194,1,76.44
OL0020280,ORD010729,PROD0094,1,295.43
OL0020281,ORD010729,PROD0029,2,28.06
OL0020282,ORD010730,PROD0098,1,107.19
OL0020283,ORD010731,PROD0083,2,47.24
OL0020284,ORD010732,PROD0216,-1,66.55
OL0020285,ORD010733,PROD0207,1,347.17
OL0020286,ORD010733,PROD0172,2,62.07
OL0020287,ORD010733,PROD0141,1,268.78
OL0020288,ORD010733,PROD0179,1,16.94
OL0020289,ORD010734,PROD0167,1,8.24
OL0020290,ORD010735,PROD0175,1,146.72
OL0020291,ORD010735,PROD0116,1,276.2
OL0020292,ORD010735,PROD0026,2,406.79
OL0020293,ORD010736,PROD0226,1,281.98
OL0020294,ORD010736,PROD0084,1,87.05
OL0020295,ORD010737,PROD0245,1,428.48
OL0020296,ORD010737,PROD0248,1,144.88
OL0020297,ORD010737,PROD0060,2,318.19
OL0020298,ORD010738,PROD0141,1,268.78
OL0020299,ORD010738,PROD0040,1,89.58
OL0020300,ORD010738,PROD0047,1,276.8
OL0020301,ORD010739,PROD0034,1,67.46
OL0020302,ORD010739,PROD0184,2,437.18
OL0020303,ORD010739,PROD0035,1,44.34
OL0020304,ORD010740,PROD0159,3,108.06
OL0020305,ORD010740,PROD0222,2,119.94
OL0020306,ORD010740,PROD0125,1,424.61
OL0020307,ORD010740,PROD0147,-1,253.83
OL0020308,ORD010741,PROD0034,1,67.46
OL0020309,ORD010742,PROD0045,1,300.19
OL0020310,ORD010742,PROD9952,3,46.31
OL0020311,ORD010742,PROD0126,-1,96.87
OL0020312,ORD010742,PROD0010,1,127.96
OL0020313,ORD010743,PROD0025,2,144.46
OL0020314,ORD010744,PROD0164,1,211.32
OL0020315,ORD010745,PROD0006,1,18.97
OL0020316,ORD010746,PROD0238,1,256.8
OL0020317,ORD010746,PROD0086,1,146.7
OL0020318,ORD010746,PROD0107,3,178.28
OL0020319,ORD010747,PROD0232,1,276.05
OL0020320,ORD010747,PROD0009,3,111.88
OL0020321,ORD010747,PROD0217,1,148.52
OL0020322,ORD010747,PROD0136,3,348.64
OL0020323,ORD010748,PROD0087,1,141.51
OL0020324,ORD010749,PROD0111,2,241.5
OL0020325,ORD010749,PROD0034,1,67.46
OL0020326,ORD010750,PROD0010,1,127.96
OL0020327,ORD010750,PROD0005,2,244.35
OL0020328,ORD010751,PROD0238,1,256.8
OL0020329,ORD010751,PROD0222,3,119.94
OL0020330,ORD010751,PROD0239,1,33.2
OL0020331,ORD010751,PROD0024,1,114.05
OL0020332,ORD010752,PROD0211,3,336.75
OL0020333,ORD010753,PROD0141,1,268.78
OL0020334,ORD010754,PROD0172,1,62.07
OL0020335,ORD010755,PROD0169,1,343.32
OL0020336,ORD010755,PROD0091,1,85.25
OL0020337,ORD010755,PROD0019,1,75.29
OL0020338,ORD010755,PROD0236,2,15.07
OL0020339,ORD010756,PROD0130,1,136.7
OL0020340,ORD010757,PROD0088,1,167.68
OL0020341,ORD010758,PROD0038,1,289.96
OL0020342,ORD010758,PROD0044,2,280.87
OL0020343,ORD010759,PROD0213,-1,27.38
OL0020344,ORD010759,PROD0092,3,413.9
OL0020345,ORD010759,PROD0123,1,16.18
OL0020346,ORD010760,PROD0188,1,26.57
OL0020347,ORD010761,PROD0001,1,180.64
OL0020348,ORD010762,PROD0065,3,9.32
OL0020349,ORD010762,PROD0168,1,14.38
OL0020350,ORD010763,PROD0075,3,20.1
OL0020351,ORD010764,PROD0030,3,19.16
OL0020352,ORD010765,PROD0224,1,407.73
OL0020353,ORD010765,PROD0203,1,150.75
OL0020354,ORD010765,PROD0143,1,128.91
OL0020355,ORD010766,PROD0027,1,424.84
OL0020356,ORD010766,PROD0059,1,210.28
OL0020357,ORD010766,PROD0037,2,10.93
OL0020358,ORD010767,PROD0120,2,168.24
OL0020359,ORD010768,PROD0032,1,254.9
OL0020360,ORD010768,PROD0246,1,176.09
OL0020361,ORD010769,PROD0146,1,10.97
OL0020362,ORD010769,PROD0106,3,221.32
OL0020363,ORD010770,PROD0080,2,102.82
OL0020364,ORD010770,PROD0069,3,211.26
OL0020365,ORD010771,PROD0169,1,343.32
OL0020366,ORD010771,PROD0239,1,33.2
OL0020367,ORD010771,PROD0214,2,203.56
OL0020368,ORD010771,PROD0124,1,207.05
OL0020369,ORD010772,PROD0166,2,152.94
OL0020370,ORD010773,PROD0168,2,14.38
OL0020371,ORD010773,PROD0197,1,161.39
OL0020372,ORD010774,PROD0224,1,407.73
OL0020373,ORD010774,PROD0092,-1,413.9
OL0020374,ORD010774,PROD0067,1,41.4
OL0020375,ORD010775,PROD0109,-1,139.46
OL0020376,ORD010776,PROD0130,1,136.7
OL0020377,ORD010776,PROD0134,1,281.0
OL0020378,ORD010776,PROD0073,1,65.8
OL0020379,ORD010776,PROD0143,3,128.91
OL0020380,ORD010777,PROD0195,1,323.28
OL0020381,ORD010777,PROD0143,1,128.91
OL0020382,ORD010777,PROD0190,1,234.09
OL0020383,ORD010778,PROD0053,2,252.18
OL0020384,ORD010778,PROD0097,-1,343.76
OL0020385,ORD010779,PROD0210,1,280.55
OL0020386,ORD010779,PROD0089,1,219.19
OL0020387,ORD010780,PROD0217,1,148.52
OL0020388,ORD010780,PROD0046,2,55.23
OL0020389,ORD010781,PROD0171,1,169.53
OL0020390,ORD010781,PROD0181,1,153.63
OL0020391,ORD010781,PROD0144,1,169.8
OL0020392,ORD010781,PROD0021,1,47.98
OL0020393,ORD010782,PROD0210,1,280.55
OL0020394,ORD010782,PROD0249,2,136.75
OL0020395,ORD010782,PROD0177,2,169.04
OL0020396,ORD010783,PROD0149,1,207.8
OL0020397,ORD010784,PROD9052,-1,22.06
OL0020398,ORD010784,PROD0211,1,336.75
OL0020399,ORD010784,PROD0103,1,130.54
OL0020400,ORD010785,PROD0064,1,363.5
OL0020401,ORD010785,PROD0037,1,10.93
OL0020402,ORD010785,PROD0022,3,24.48
OL0020403,ORD010786,PROD0156,1,104.08
OL0020404,ORD010786,PROD0125,1,424.61
OL0020405,ORD010787,PROD0214,1,203.56
OL0020406,ORD010787,PROD0157,1,21.08
OL0020407,ORD010787,PROD0021,-1,47.98
OL0020408,ORD010787,PROD0235,1,112.41
OL0020409,ORD010788,PROD0004,1,34.15
OL0020410,ORD010788,PROD0230,2,18.2
OL0020411,ORD010788,PROD0115,1,340.16
OL0020412,ORD010789,PROD0159,3,108.06
OL0020413,ORD010790,PROD0160,1,48.11
OL0020414,ORD010791,PROD0148,1,50.73
OL0020415,ORD010791,PROD0244,2,18.45
OL0020416,ORD010791,PROD0194,1,76.44
OL0020417,ORD010791,PROD0163,1,391.14
OL0020418,ORD010792,PROD0052,1,113.94
OL0020419,ORD010792,PROD0126,1,96.87
OL0020420,ORD010792,PROD0096,1,50.32
OL0020421,ORD010793,PROD0218,1,40.88
OL0020422,ORD010794,PROD0190,1,234.09
OL0020423,ORD010794,PROD0007,1,223.44
OL0020424,ORD010795,PROD0133,1,360.72
OL0020425,ORD010795,PROD0165,2,119.39
OL0020426,ORD010795,PROD0073,2,65.8
OL0020427,ORD010796,PROD0143,1,128.91
OL0020428,ORD010796,PROD0200,1,312.72
OL0020429,ORD010796,PROD0210,1,280.55
OL0020430,ORD010797,PROD0202,1,223.13
OL0020431,ORD010797,PROD0235,1,112.41
OL0020432,ORD010798,PROD0120,1,168.24
OL0020433,ORD010798,PROD0177,1,169.04
OL0020434,ORD010799,PROD0090,1,231.81
OL0020435,ORD010799,PROD0057,1,398.7
OL0020436,ORD010800,PROD0018,1,413.85
OL0020437,ORD010800,PROD0049,2,173.22
OL0020438,ORD010800,PROD0214,1,203.56
OL0020439,ORD010800,PROD0206,1,155.32
OL0020440,ORD010801,PROD0169,-1,343.32
OL0020441,ORD010801,PROD0188,1,26.57
OL0020442,ORD010801,PROD0127,-1,252.46
OL0020443,ORD010802,PROD0024,1,114.05
OL0020444,ORD010802,PROD0126,1,96.87
OL0020445,ORD010802,PROD0214,1,203.56
OL0020446,ORD010802,PROD0148,1,50.73
OL0020447,ORD010803,PROD0034,3,67.46
OL0020448,ORD010804,PROD0201,2,54.93
OL0020449,ORD010804,PROD0115,1,340.16
OL0020450,ORD010804,PROD0088,1,167.68
OL0020451,ORD010804,PROD0137,1,397.1
OL0020452,ORD010805,PROD0247,1,76.12
OL0020453,ORD010805,PROD0150,2,146.91
OL0020454,ORD010806,PROD0181,-1,153.63
OL0020455,ORD010806,PROD0188,1,26.57
OL0020456,ORD010806,PROD0222,1,119.94
OL0020457,ORD010807,PROD0242,1,176.62
OL0020458,ORD010808,PROD0052,-1,113.94
OL0020459,ORD010808,PROD0007,-1,223.44
OL0020460,ORD010808,PROD0066,2,115.83
OL0020461,ORD010808,PROD0180,1,343.97
OL0020462,ORD010809,PROD0031,-1,113.57
OL0020463,ORD010809,PROD0091,-1,85.25
OL0020464,ORD010810,PROD0227,1,198.13
OL0020465,ORD010810,PROD0116,1,276.2
OL0020466,ORD010811,PROD0089,1,219.19
OL0020467,ORD010811,PROD0243,1,268.63
OL0020468,ORD010811,PROD0032,1,254.9
OL0020469,ORD010811,PROD0174,2,142.76
OL0020470,ORD010812,PROD0007,1,223.44
OL0020471,ORD010812,PROD0096,1,50.32
OL0020472,ORD010813,PROD0125,3,424.61
OL0020473,ORD010813,PROD0059,1,210.28
OL0020474,ORD010813,PROD0096,1,50.32
OL0020475,ORD010814,PROD0240,-1,340.68
OL0020476,ORD010815,PROD0169,-1,343.32
OL0020477,ORD010815,PROD0070,2,177.77
OL0020478,ORD010815,PROD0211,2,336.75
OL0020479,ORD010816,PROD0050,1,10.74
OL0020480,ORD010816,PROD0009,1,111.88
OL0020481,ORD010817,PROD0010,1,127.96
OL0020482,ORD010818,PROD0090,2,231.81
OL0020483,ORD010818,PROD0106,1,221.32
OL0020484,ORD010819,PROD0232,1,276.05
OL0020485,ORD010819,PROD0242,1,176.62
OL0020486,ORD010820,PROD0115,1,340.16
OL0020487,ORD010821,PROD0200,1,312.72
OL0020488,ORD010821,PROD0219,1,39.45
OL0020489,ORD010822,PROD0118,1,85.6
OL0020490,ORD010822,PROD0188,2,26.57
OL0020491,ORD010823,PROD0199,1,280.63
OL0020492,ORD010823,PROD0097,3,343.76
OL0020493,ORD010823,PROD0079,1,282.08
OL0020494,ORD010824,PROD0174,1,142.76
OL0020495,ORD010825,PROD0179,1,16.94
OL0020496,ORD010825,PROD0200,1,312.72
OL0020497,ORD010826,PROD0040,1,89.58
OL0020498,ORD010827,PROD0077,1,55.43
OL0020499,ORD010827,PROD0051,2,19.4
OL0020500,ORD010828,PROD0126,1,96.87
OL0020501,ORD010828,PROD0165,1,119.39
OL0020502,ORD010828,PROD0195,1,323.28
OL0020503,ORD010828,PROD0223,2,380.31
OL0020504,ORD010829,PROD0019,2,75.29
OL0020505,ORD010830,PROD0132,2,55.04
OL0020506,ORD010830,PROD0065,1,9.32
OL0020507,ORD010830,PROD0159,2,108.06
OL0020508,ORD010831,PROD0142,2,91.34
OL0020509,ORD010831,PROD0031,1,113.57
OL0020510,ORD010831,PROD0080,-1,102.82
OL0020511,ORD010832,PROD0224,1,407.73
OL0020512,ORD010832,PROD0203,1,150.75
OL0020513,ORD010833,PROD0208,1,211.63
OL0020514,ORD010834,PROD0142,1,91.34
OL0020515,ORD010835,PROD0155,3,226.29
OL0020516,ORD010835,PROD0172,2,62.07
OL0020517,ORD010835,PROD0114,1,307.77
OL0020518,ORD010836,PROD0177,1,169.04
OL0020519,ORD010836,PROD0059,2,210.28
OL0020520,ORD010837,PROD0189,1,183.41
OL0020521,ORD010837,PROD0105,2,6.32
OL0020522,ORD010838,PROD0015,-1,133.64
OL0020523,ORD010839,PROD0087,1,141.51
OL0020524,ORD010840,PROD0136,1,348.64
OL0020525,ORD010840,PROD0094,1,295.43
OL0020526,ORD010841,PROD0061,1,366.65
OL0020527,ORD010842,PROD0081,2,144.83
OL0020528,ORD010843,PROD0076,1,250.0
OL0020529,ORD010844,PROD0199,1,280.63
OL0020530,ORD010845,PROD0210,1,280.55
OL0020531,ORD010845,PROD0033,2,105.29
OL0020532,ORD010845,PROD0215,1,87.91
OL0020533,ORD010846,PROD0074,1,213.45
OL0020534,ORD010847,PROD0109,1,139.46
OL0020535,ORD010848,PROD0170,-1,114.58
